Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
72087,B007K449CE,A3V1EPSE6XDC0C,Steve Burns,1,2,5,1338768000,"High End, Quality Shampoo","This shampoo has a very stylish and high end bottle the gives it the look of being expensive. The shampoo itself is very thick and rich and a small amount works up a very good lather so it should last a long time because you only need a small amount per shower. It has a very nice strong fresh delightful smell. I really enjoyed the product and it solved my slight dandruff problem.<br /><br />While the shampoo bottle arrived wrapped very tightly, and it was sealed about as well as it possibly could have been, there was a slight leak of shampoo on the cap inside the plastic wrap but it easily washed off in the shower and was really not a concern.<br /><br />I highly recommend this top notch quality shampoo."
70655,B0050HZ9R2,A3FQOT5QV7J5HP,R. Oremland,1,1,5,1331942400,Best lid diet for MY DOG'S allergies,"Switched to LID veal or venison about 6 months ago for my shih tzu and my chow chow. My shih tzu has severe allergies to most grains and to chicken, which is in nearly all non lid dog food. However, she still threw up about once a week - still a major improvement from every day. I decided to go ahead and try the rice and lamb even though I've heard you shouldn't give dogs grains, and he stomache has been in great shape - from both ends (oh and no more an*l gland issues either). So, I guess that rice, as a grain, works for some dogs... Anyway, I was in love with N.Balance before, now I feel like our household really can't live without. Thank you for making such great products."
254271,B004AO5926,A27J833959Y9AC,1DisturbedRN,3,3,5,1315785600,Wonderful coffee at a great price,"Only coffee I want to drink.  Great taste and always frest with a price that just can't be beat. I prefer to buy the 250 pack for greatest value, they stay fresh and are so easy to use."
290388,B000S85AVI,A38GMYLPA6OS9V,Chara,1,1,5,1192924800,The Best Tea I've ever had!!!!!,I have to say that this is the Best Tea I've ever had. Full of flavor and smooth. Try it once and I'm sure you will be back for more.
519827,B000TMS9LG,AZ1803PQP8M7O,Laurie McConnell,3,3,5,1260835200,Well-Made Toys,"My just-turned-two-year-old lab loves these toys! She does eventually bite through all the layers and rip out the stuffing, but she then enjoys the carcasses just as much. She loves to play tug, fetch, and keep away with them, and just chews them for quiet time, too. I like that they are pretty hardy, but something soft to give her mouth a break from the REALLY hard plastic bones that she also chews."
199635,B003WE8Q98,A39ZXO98LYPH33,Kratzekatze,0,0,5,1332892800,You love cinnamon?,Then you'll love these Ice Breakers. A strong but not too strong cinnamon taste in combination with a hint of fresh mint. In addition no sugar so that you can simply enjoy them. I love them :-)
220038,B000FKIYKI,A1ATCSN95SX2QL,CandyLover,0,0,5,1301011200,CREME SAVERS are the BEST,I love the Creme Savers Hard Candy.  I wish they would bring back the Butter Toffee and Cream flavor.  IT IS THE BEST!!!!!!!!!!!!<br />Why are so many flavors discontinued?
551781,B001QQ9SRS,A1XEMKRYLGQKGJ,Kylie,0,0,5,1337299200,Rosebud Petals,This product is exactly what I was looking for and will help in making the perfect wedding present for my cousin. Thank you so much!
60714,B003QNJYXM,A2BLD4E0M3ZSAI,Jacquie R. Woods,8,10,5,1208822400,GREAT PRODUCT,"REALLY LOVE THIS PRODUCT. DOES EXACTLY WHAT IT CLAIMS. I USE IT IN THE MORNING TO GET GOING AND THERE ARE NO SIDE EFFECT. LOVE THAT THERE IS NO SUGAR! ALWAYS GET THE BERRY, IT TASTES GREAT!<br /><br />JACQUIE WOODS<br />MAUI"
518560,B0002YW26E,A1V0A5KLD8NV1K,helenvan,0,0,1,1325203200,Of no use,"It's been placed in various places throughout the house almost a month and has not trapped even one spider.  Save your money, it's useless."
272340,B001L1AT62,A3G3M94GHAJPSA,"Hazy ""Justin""",47,51,5,1329955200,A box on the table keeps my jimmies stable,"You have no idea how many times people ask me how I can stay so composed. When I tell them that it's because of my breakfast cereal, they just shake their heads in disbelief and continue to dog me for the real answer. But it's because of this cereal that I can accomplish anything. Not only does it have that zesty taste that people love, it's also got a gorilla. A GORILLA. You tell me when you last saw a gorilla on a cereal box. Look at that calm gorilla. He's composed, he's cool, he's confident, he's in the zone. He's not here to impress you, he's here to eat his cereal and scratch himself. Don't YOU want to be like that? Don't YOU want to be a gorilla?<br /><br />You have jimmies? You want them to keep from getting rustled?<br />Gorilla Munch is your answer.<br /><br />Keep a box on the table, and you'll keep your jimmies stable."
95259,B00401OZ1U,A16D5R7TACHEM8,green dragonfly,0,0,5,1343260800,So coooool and refreshing!,"Peppermint Metromint is amazing for a pick me up on a hot day! The peppermint simply cools your insides making you feel ready to attack the rest of your day!<br />And just a note...if your belly is feeling a bit off, there is nothing better then slowly sipping on a bottle of Peppermint Metromint water.  Immediate relief! So much better then a pill!"
557229,B00032KHL2,A23PBLHUOR6GNN,"M. Felton ""CrazyMike""",2,2,5,1240358400,Make your own general Tso's at home without the grease,"I've never found take out General Tso's that is not deep fried, but with this sauce you can cook some chicken breast or thighs in a pan, put them over rice and broccoli or mixed veggies, pour on the sauce and microwave to make a reasonably healthy meal.  It isn't quite as spicy as some restaurants, but you could always buy some peppers to add."
55244,B0049I354W,A2PBBMEOK24UX,Linda R. Harrington,1,1,5,1324598400,Holiday Favorite - albertengo apricot panettone,"A friend mentioned this bread to me a few years ago and then found it and shared it with me.  Shipped from Italy, but freshening the air along the way no doubt, comes a food treasure to share at holiday times.  The aroma, the texture, the color, the taste of Albertengo Apricot Panettone (and probably the other flavors) is the epitome of what good sweet bread should be.  You will not forget this bread, I promise.  If clouds were edible they would taste like this."
54593,B001TLY7A8,A3HWYWS120K1S4,My Pen Name,1,1,5,1328572800,This food turns my cat into a wet vac,"My cat inhales this food, he absolutely loves it.  In addition, because he licks the bowl clean there is never any bits of food left that has to be scraped off the plate.  Also, since it smells like canned chicken it does not give him funky cat food breath and mi gato is a face licker so this is a plus.  Only downfall is cost, at his weight he would need four cans a day which is quite expensive so I feed him a mix of no grain dried food and the Weruva canned."
45151,B0019S6D6C,AFVE87Z80MOP0,"E. Vaught ""GF/CF Mom""",0,0,5,1323475200,Madhouse Munchies Blue Corn Tortilla Chips,"These blue corn chips were super delicious, just the right amount of salt, not greasy - they became a bit too pricey for us, so we stopped ordering them."
328058,B000LRH4MY,AQTG0XKZ7YYIP,Colorist,0,1,5,1294099200,Always delicious.,You can count on Valbreso to be always creamy and a bit less salty than other fetas.  Reliably wonderful!  Good for when one has guests who dislike very strong flavors.  And the goat is a very cute goat!
226940,B0058M8RMS,A26NRJTPW4KK24,laidbackindallas,0,0,5,1349222400,very tasty,"my favorite of all the different kinds and brands, I think I have tried them all.  starbucks, illy and this brand."
300600,B0011MUFV0,A1IIQYO5WW3JG8,BG,1,1,5,1337299200,Wonderful Basket,"I ordered this for my mother for Mother's Day and she loved it. I did not personally see it, but if she is happy...I am very happy."
505339,B001E5DY94,A1VJ9DHS4GTNDE,Sharyn Wingate,0,0,5,1266364800,St. Ignatius Coffee is a Winner!,"Last month I ordered St. Ignatius French Roast Coffee from Amazon and am now in my second bag. It is rich, deeply satisfying, and one of the best French Roast coffees I've drunk. Everyone in my house loves it! I'm back to place another Amazon order for more as I want to make sure I don't run out! I highly recommend it if you prefer a full-bodied taste to your coffee along with a top quality product."
34969,B002DLXXHG,ARSSOKY64C7QE,"KRANZO ""KRANZO""",0,1,2,1339977600,mediocre,nothing about this jerky stands out.  might as well buy a pack at the gas station rather than have a 4 pack of this.
320462,B000E1HVR0,A146NDX58H5O14,Nancy,1,1,5,1202860800,The Best,"This is the best spaghetti sauce mix, easy and very quick with that wonderful Italian flavor.  My family loves it.  I used it for years and then suddenly, about 2 to 2-1/2 years ago, could no longer find it anywhere.  I thought Kraft had discontinued it and seriously considered writing to Kraft to get the recipe for the spice packet.  I am so glad to finally find it and will continue to purchase it when I get slightly close to running out.  My family has felt delicious-spaghetti-deprived for the past couple of years even with trying numerous jarred brands and homemade recipes.  There is nothing like it!"
103973,B00065LI0A,A2582KMXLK2P06,B. E Jackson,1,1,5,1336348800,oh my!,"This Art of Appreciation Grand Edition Gourmet Food & Snacks Gift Basket contains all the perfect, high dollar fancy foods for us sophisticated folks!  If you were to not even give it a second look, you'd never even guess that it's actually *food*- that's how deceiving and beautiful these boxes appear while sitting in the basket.  Do try the cookies- they're the best!"
431791,B002TMV3CG,A1LDMDMUBJSUN4,Bruce E. Munck,0,0,5,1277510400,Excellent coffee...!,"Let me start by saying that I am someone who enjoys a good cup of coffee, but by no means am I a 'coffee expert' in the analytical sense. For instance: it would be impossible for me to tell if a certain batch of coffee were from Columbia rather than Hawaii without looking at the packaging; however, that level of discrimination is not, in my experience, necessary for me to enjoy either or both varieties. My taste buds know what they like; and they, in concert with my eyes and nose, provide me with all the information I need to make a determination concerning the quality of the coffee being served to me.<br /><br />Melitta has done a great job of packaging their Gourmet Coffee Cafe' Collection, giving it a subdued yet elegant appearance that beckons one to take a closer look. Opening the bag and testing the aroma I was able to tell that this was no off-the-shelf everyday coffee: my impression was of a full-bodied coffee but without the overpowering smell of a dark roast. Time to put my coffee maker into action. Blanc Et Noir is a combination of dark and light roast coffees which should theoretically have the same flavor as a medium roast; however, this is definitely not the case as I was able to detect the dark roast as well as the mellowing influence of the light roast. I drank my first cup black and was pleased at the lack of bitterness. My second cup was with cream and sugar. Both ways produced a wonderfully flavorful cup of coffee that I enjoyed completely. This would be the perfect coffee to serve to guests, or to pamper oneself with while reading a good book."
